182,3,2,254,260,479,
183,3,2,254,260,479,
184,3,2,254,260,479,
185,3,2,254,260,479,
186,3,2,254,260,479,
187,3,2,254,260,479,
188,3,2,254,260,479,
189,3,2,254,260,479,
190,3,2,254,260,479,
191,3,2,254,260,479,
192,3,2,254,260,479,
193,3,2,254,260,479,
194,3,2,254,260,479,
195,3,2,254,260,479,
196,3,2,254,260,479,
197,3,2,254,260,479,
198,3,2,254,260,479,
199,3,2,254,260,479,
200,3,2,254,260,479,
201,3,2,254,260,479,
202,3,2,254,260,479,
203,3,2,254,260,479,
204,3,2,254,260,479,
205,3,2,254,260,479,
206,3,2,254,260,479,
207,3,2,254,260,479,
208,3,2,254,260,479,
209,3,2,254,260,479,
210,3,2,254,260,479,
211,3,2,254,260,479,
212,3,2,254,260,479,
213,3,2,254,260,479,
214,3,2,254,260,479,
215,3,2,254,260,479,
216,3,2,254,260,479,
217,3,2,254,260,479,
218,3,2,254,260,479,
219,3,2,254,260,479,
220,3,2,254,260,479,
221,3,2,254,260,479,
222,3,2,254,260,479,
223,3,2,254,260,479,
224,3,2,254,260,479,
225,3,2,254,260,479,
226,3,2,254,260,479,
227,3,2,254,260,479,
228,3,2,254,260,479,
229,3,2,254,260,479,
230,3,2,254,260,479,
231,3,2,254,260,479,
232,3,2,254,260,479,
233,3,2,254,260,479,
234,3,2,254,260,479,
235,3,2,254,260,479,
236,3,2,254,260,479,
237,3,2,254,260,479,
238,3,2,254,260,479,
239,3,2,254,260,479,
240,3,2,254,260,479,
241,3,2,254,260,479,
242,3,2,254,260,479,
243,3,2,254,260,479,
244,3,2,254,260,479,
245,3,2,254,260,479,
246,3,2,254,260,479,
247,3,2,254,260,479,
248,3,2,254,260,479,
249,3,2,254,260,479,
250,3,2,254,260,479,
251,3,2,254,260,479,
252,3,2,254,260,479,
253,3,2,254,260,479,
254,3,2,254,260,479,
255,3,2,254,260,479,
256,3,2,254,260,479,
257,3,2,254,260,479,
258,3,2,254,260,479,
259,3,2,254,260,479,
260,3,2,254,260,479,
261,3,2,254,260,479,
262,3,2,254,260,479,
263,3,2,254,260,479,
264,3,2,254,260,479,
265,3,2,254,260,479,
266,3,2,254,260,479,
267,3,2,254,260,479,
268,3,2,254,260,479,
269,3,2,254,260,479,
270,3,2,254,260,479,
271,3,2,254,260,479,
272,3,2,254,260,479,
273,3,2,254,260,479,
274,3,2,254,260,479,
275,3,2,254,260,479,
276,3,2,254,260,479,
277,3,2,254,260,479,
278,3,2,254,260,479,
279,3,2,254,260,479,
280,3,2,254,260,479,
281,3,2,254,260,479,
282,3,2,254,260,479,
283,3,2,254,260,479,
284,3,2,254,260,479,
285,3,2,254,260,479,
286,3,2,254,260,479,
287,3,2,254,260,479,
288,3,2,254,260,479,
289,3,2,254,260,479,
290,3,2,254,260,479,
291,3,2,254,260,479,
292,3,2,254,260,479,
293,3,2,254,260,479,
294,3,2,254,260,479,
295,3,2,254,260,479,
296,3,2,254,260,479,
297,3,2,254,260,479,
298,3,2,254,260,479,
299,3,2,254,260,479,
300,3,2,254,260,479,
301,3,2,254,260,479,
302,3,2,254,260,479,
303,3,2,254,260,479,
304,3,2,254,260,479,
305,3,2,254,260,479,
306,3,2,254,260,479,
307,3,2,254,260,479,
308,3,2,254,260,479,
309,3,2,254,260,479,
310,3,2,254,260,479,
311,3,2,254,260,479,
312,3,2,254,260,479,
313,3,2,254,260,479,
314,3,2,254,260,479,
315,3,2,254,260,479,
316,3,2,254,260,479,
317,3,2,254,260,479,
318,3,2,254,260,479,
319,3,2,254,260,479,
320,3,2,254,260,479,
321,3,2,254,260,479,
322,3,2,254,260,479,
323,3,2,254,260,479,
324,3,2,254,260,479,
325,3,2,254,260,479,
326,3,2,254,260,479,
327,3,2,254,260,479,
328,3,2,254,260,479,
329,3,2,254,260,479,
330,3,2,254,260,479,
331,3,2,254,260,479,
332,3,2,254,260,479,
333,3,2,254,260,479,
334,3,2,254,260,479,
335,3,2,254,260,479,
336,3,2,254,260,479,
337,3,2,254,260,479,
338,3,2,254,260,479,
339,3,2,254,260,479,
340,3,2,254,260,479,
341,3,2,254,260,479,
342,3,2,254,260,479,
343,3,2,254,260,479,
344,3,2,254,260,479,
345,3,2,254,260,479,
346,3,2,254,260,479,
347,3,2,254,260,479,
348,3,2,254,260,479,
349,3,2,254,260,479,
350,3,2,254,260,479,
351,3,2,254,260,479,
352,3,2,254,260,479,
353,3,2,254,260,479,
354,3,2,254,260,479,
355,3,2,254,260,479,
356,3,2,254,260,479,
357,3,2,254,260,479,
358,3,2,254,260,479,
359,3,2,254,260,479,
360,3,2,254,260,479,
361,3,2,254,260,479,
362,3,2,254,260,479,
363,3,2,254,260,479,
364,3,2,254,260,479,
365,3,2,254,260,479,
366,3,2,254,260,479,
367,3,2,254,260,479,
368,3,2,254,260,479,
369,3,2,254,260,479,
370,3,2,254,260,479,
371,3,2,254,260,479,
372,3,2,254,260,479,
373,3,2,254,260,479,
374,3,2,254,260,479,
375,3,2,254,260,479,
376,3,2,254,260,479,
377,3,2,254,260,479,
378,3,2,254,260,479,
379,3,2,254,260,479,
380,3,2,254,260,479,
381,3,2,254,260,479,
382,3,2,254,260,479,
383,3,2,254,260,479,
384,3,2,254,260,479,
385,3,2,254,260,479,
386,3,2,254,260,479,
387,3,2,254,260,479,
388,3,2,254,260,479,
389,3,2,254,260,479,
390,3,2,254,260,479,
391,3,2,254,260,479,
392,3,2,254,260,479,
393,3,2,254,260,479,
394,3,2,254,260,479,
395,3,2,254,260,479,
396,3,2,254,260,479,
397,3,2,254,260,479,
398,3,2,254,260,479,
399,3,2,254,260,479,
400,3,2,254,260,479,
401,3,2,254,260,479,
402,3,2,254,260,479,
403,3,2,254,260,479,
404,3,2,254,260,479,
405,3,2,254,260,479,
406,3,2,254,260,479,
407,3,2,254,260,479,
408,3,2,254,260,479,
409,3,2,254,260,479,
410,3,2,254,260,479,
411,3,2,254,260,479,
412,3,2,254,260,479,
413,3,2,254,260,479,
414,3,2,254,260,479,
415,3,2,254,260,479,
416,3,2,254,260,479,
417,3,2,254,260,479,
418,3,2,254,260,479,
419,3,2,254,260,479,
420,3,2,254,260,479,
421,3,2,254,260,479,
422,3,2,254,260,479,
423,3,2,254,260,479,
424,3,2,254,260,479,
425,3,2,254,260,479,
426,3,2,254,260,479,
427,3,2,254,260,479,
428,3,2,254,260,479,
429,3,2,254,260,479,
430,3,2,254,260,479,
431,3,2,254,260,479,
432,3,2,254,260,479,
433,3,2,254,260,479,
434,3,2,254,260,479,
435,3,2,254,260,479,
436,3,2,254,260,479,
437,3,2,254,260,479,
438,3,2,254,260,479,
439,3,2,254,260,479,
440,3,2,254,260,479,
441,3,2,254,260,479,
442,3,2,254,260,479,
443,3,2,254,260,479,
